-7.58356,-4.04723,-1.80663
-7.52031,-2.14922,-1.80663
-3.59128,-2.28017,-1.80663
-3.65454,-4.17817,-1.80663
-7.58356,-4.04723,-0.313532
-7.52031,-2.14922,-0.313532
-3.59128,-2.28017,-0.313532
-3.65454,-4.17817,-0.313532
-9.73047,9.17985,-1.92247
-7.66116,8.92316,-1.92247
-8.14647,5.01083,-1.92247
-10.2158,5.26752,-1.92247
-9.73047,9.17985,-0.453914
-7.66116,8.92316,-0.453914
-8.14647,5.01083,-0.453914
-10.2158,5.26752,-0.453914
27.8601,-0.691277,-1.68801
28.579,-2.37701,-1.68801
24.7421,-4.01325,-1.68801
24.0232,-2.32751,-1.68801
27.8601,-0.691277,0.00900352
28.579,-2.37701,0.00900352
24.7421,-4.01325,0.00900352
24.0232,-2.32751,0.00900352
8.56879,9.08629,-1.93202
10.5993,9.57258,-1.93202
11.4759,5.91247,-1.93202
9.44533,5.42619,-1.93202
8.56879,9.08629,-0.470473
10.5993,9.57258,-0.470473
11.4759,5.91247,-0.470473
9.44533,5.42619,-0.470473
-36.7771,21.0016,-2.18729
-35.3736,19.4619,-2.18729
-38.2257,16.8623,-2.18729
-39.6291,18.402,-2.18729
-36.7771,21.0016,-0.360502
-35.3736,19.4619,-0.360502
-38.2257,16.8623,-0.360502
-39.6291,18.402,-0.360502
23.4408,8.33891,-1.87964
25.4234,8.08226,-1.87964
25.0144,4.92217,-1.87964
23.0317,5.17882,-1.87964
23.4408,8.33891,-0.315557
25.4234,8.08226,-0.315557
25.0144,4.92217,-0.315557
23.0317,5.17882,-0.315557
42.453,8.60397,-1.49344
44.0344,8.74294,-1.49344
44.2938,5.79206,-1.49344
42.7124,5.65309,-1.49344
42.453,8.60397,-0.709633
44.0344,8.74294,-0.709633
44.2938,5.79206,-0.709633
42.7124,5.65309,-0.709633
-32.4873,13.8859,-2.00637
-31.0281,12.5593,-2.00637
-33.4501,9.8951,-2.00637
-34.9093,11.2216,-2.00637
-32.4873,13.8859,-0.513338
-31.0281,12.5593,-0.513338
-33.4501,9.8951,-0.513338
-34.9093,11.2216,-0.513338
-38.0322,26.5673,-2.33894
-36.8962,25.457,-2.33894
-38.788,23.5216,-2.33894
-39.924,24.6319,-2.33894
-38.0322,26.5673,-0.984136
-36.8962,25.457,-0.984136
-38.788,23.5216,-0.984136
-39.924,24.6319,-0.984136
42.4495,-2.45896,-1.17205
42.9851,-2.23111,-1.17205
43.4211,-3.25603,-1.17205
42.8856,-3.48388,-1.17205
42.4495,-2.45896,-0.930054
42.9851,-2.23111,-0.930054
43.4211,-3.25603,-0.930054
42.8856,-3.48388,-0.930054
-37.829,22.9674,-2.23768
-36.7572,22.44,-2.23768
-37.5716,20.7852,-2.23768
-38.6433,21.3126,-2.23768
-37.829,22.9674,-0.918255
-36.7572,22.44,-0.918255
-37.5716,20.7852,-0.918255
-38.6433,21.3126,-0.918255
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
45.4107,5.82945,-1.26169
-35.2677,18.0661,-2.10163
-34.4311,16.191,-2.10163
-37.1609,14.973,-2.10163
-37.9975,16.8481,-2.10163
-35.2677,18.0661,-0.806572
-34.4311,16.191,-0.806572
-37.1609,14.973,-0.806572
-37.9975,16.8481,-0.806572
13.7522,7.29196,-1.81362
15.5367,7.57009,-1.81362
15.9071,5.19362,-1.81362
14.1227,4.91548,-1.81362
13.7522,7.29196,-0.305512
15.5367,7.57009,-0.305512
15.9071,5.19362,-0.305512
14.1227,4.91548,-0.305512
18.2224,7.80905,-1.52662
19.4603,8.07115,-1.52662
19.9111,5.94224,-1.52662
18.6732,5.68014,-1.52662
18.2224,7.80905,-0.568545
19.4603,8.07115,-0.568545
19.9111,5.94224,-0.568545
18.6732,5.68014,-0.568545
10.8812,7.536,-1.79949
12.3701,8.25004,-1.79949
13.4248,6.05074,-1.79949
11.936,5.3367,-1.79949
10.8812,7.536,-0.410464
12.3701,8.25004,-0.410464
13.4248,6.05074,-0.410464
11.936,5.3367,-0.410464
